"No.","Time","Source","Destination","Protocol","Length","Info"
"25213","0.277711","11.0.0.210","10.42.0.2","TCP","60","47694  >  80 [SYN] Seq=0 Win=512 Len=0"
"25214","0.277719","11.0.0.210","10.42.0.2","TCP","60","47741  >  80 [SYN] Seq=0 Win=512 Len=0"
"25215","0.277728","11.0.0.210","10.42.0.2","TCP","60","47850  >  80 [SYN] Seq=0 Win=512 Len=0"
"25216","0.277737","11.0.0.210","10.42.0.2","TCP","60","47695  >  80 [SYN] Seq=0 Win=512 Len=0"
"25217","0.277764","11.0.0.210","10.42.0.2","TCP","60","47696  >  80 [SYN] Seq=0 Win=512 Len=0"
"25218","0.277773","11.0.0.210","10.42.0.2","TCP","60","47744  >  80 [SYN] Seq=0 Win=512 Len=0"
"25219","0.277783","11.0.0.210","10.42.0.2","TCP","60","47697  >  80 [SYN] Seq=0 Win=512 Len=0"
"25220","0.277795","11.0.0.210","10.42.0.2","TCP","60","47698  >  80 [SYN] Seq=0 Win=512 Len=0"
"25221","0.277812","11.0.0.210","10.42.0.2","TCP","60","47699  >  80 [SYN] Seq=0 Win=512 Len=0"
"25222","0.277821","11.0.0.210","10.42.0.2","TCP","60","47700  >  80 [SYN] Seq=0 Win=512 Len=0"
"25223","0.277830","11.0.0.210","10.42.0.2","TCP","60","47701  >  80 [SYN] Seq=0 Win=512 Len=0"
"25224","0.277837","11.0.0.210","10.42.0.2","TCP","60","47702  >  80 [SYN] Seq=0 Win=512 Len=0"
"25225","0.277846","11.0.0.210","10.42.0.2","TCP","60","47704  >  80 [SYN] Seq=0 Win=512 Len=0"
"25226","0.277855","11.0.0.210","10.42.0.2","TCP","60","47705  >  80 [SYN] Seq=0 Win=512 Len=0"
"25227","0.277862","11.0.0.210","10.42.0.2","TCP","60","47706  >  80 [SYN] Seq=0 Win=512 Len=0"
"25228","0.277872","11.0.0.210","10.42.0.2","TCP","60","47707  >  80 [SYN] Seq=0 Win=512 Len=0"
"25229","0.277881","11.0.0.210","10.42.0.2","TCP","60","47708  >  80 [SYN] Seq=0 Win=512 Len=0"
"25230","0.277888","11.0.0.210","10.42.0.2","TCP","60","47709  >  80 [SYN] Seq=0 Win=512 Len=0"
"25231","0.277897","11.0.0.210","10.42.0.2","TCP","60","47710  >  80 [SYN] Seq=0 Win=512 Len=0"
"25232","0.277905","11.0.0.210","10.42.0.2","TCP","60","47711  >  80 [SYN] Seq=0 Win=512 Len=0"
"25233","0.277935","11.0.0.210","10.42.0.2","TCP","60","47712  >  80 [SYN] Seq=0 Win=512 Len=0"
"25234","0.277944","11.0.0.210","10.42.0.2","TCP","60","47713  >  80 [SYN] Seq=0 Win=512 Len=0"
"25235","0.277952","11.0.0.210","10.42.0.2","TCP","60","47714  >  80 [SYN] Seq=0 Win=512 Len=0"
"25236","0.277961","11.0.0.210","10.42.0.2","TCP","60","47715  >  80 [SYN] Seq=0 Win=512 Len=0"
"25237","0.277977","11.0.0.210","10.42.0.2","TCP","60","47717  >  80 [SYN] Seq=0 Win=512 Len=0"
"25238","0.277985","11.0.0.210","10.42.0.2","TCP","60","47718  >  80 [SYN] Seq=0 Win=512 Len=0"
"25239","0.277995","11.0.0.210","10.42.0.2","TCP","60","47719  >  80 [SYN] Seq=0 Win=512 Len=0"
"25240","0.278003","11.0.0.210","10.42.0.2","TCP","60","47720  >  80 [SYN] Seq=0 Win=512 Len=0"
"25241","0.278012","11.0.0.210","10.42.0.2","TCP","60","47762  >  80 [SYN] Seq=0 Win=512 Len=0"
"25242","0.278022","11.0.0.210","10.42.0.2","TCP","60","47722  >  80 [SYN] Seq=0 Win=512 Len=0"
"25243","0.278030","11.0.0.210","10.42.0.2","TCP","60","47723  >  80 [SYN] Seq=0 Win=512 Len=0"
"25244","0.278039","11.0.0.210","10.42.0.2","TCP","60","47724  >  80 [SYN] Seq=0 Win=512 Len=0"
"25245","0.278047","11.0.0.210","10.42.0.2","TCP","60","47725  >  80 [SYN] Seq=0 Win=512 Len=0"
"25246","0.278056","11.0.0.210","10.42.0.2","TCP","60","47726  >  80 [SYN] Seq=0 Win=512 Len=0"
"25247","0.278065","11.0.0.210","10.42.0.2","TCP","60","47727  >  80 [SYN] Seq=0 Win=512 Len=0"
"25248","0.278073","11.0.0.210","10.42.0.2","TCP","60","47728  >  80 [SYN] Seq=0 Win=512 Len=0"
"25249","0.278103","11.0.0.210","10.42.0.2","TCP","60","47729  >  80 [SYN] Seq=0 Win=512 Len=0"
"25250","0.278111","11.0.0.210","10.42.0.2","TCP","60","47730  >  80 [SYN] Seq=0 Win=512 Len=0"
"25251","0.278120","11.0.0.210","10.42.0.2","TCP","60","47731  >  80 [SYN] Seq=0 Win=512 Len=0"
"25252","0.278131","11.0.0.210","10.42.0.2","TCP","60","47733  >  80 [SYN] Seq=0 Win=512 Len=0"
"25253","0.278147","11.0.0.210","10.42.0.2","TCP","60","47734  >  80 [SYN] Seq=0 Win=512 Len=0"
"25254","0.278156","11.0.0.210","10.42.0.2","TCP","60","47735  >  80 [SYN] Seq=0 Win=512 Len=0"
"25255","0.278165","11.0.0.210","10.42.0.2","TCP","60","47736  >  80 [SYN] Seq=0 Win=512 Len=0"
"25256","0.278173","11.0.0.210","10.42.0.2","TCP","60","47737  >  80 [SYN] Seq=0 Win=512 Len=0"
"25257","0.278182","11.0.0.210","10.42.0.2","TCP","60","47738  >  80 [SYN] Seq=0 Win=512 Len=0"
"25258","0.278190","11.0.0.210","10.42.0.2","TCP","60","47739  >  80 [SYN] Seq=0 Win=512 Len=0"
"25259","0.278199","11.0.0.210","10.42.0.2","TCP","60","47740  >  80 [SYN] Seq=0 Win=512 Len=0"
"25260","0.278219","11.0.0.210","10.42.0.2","TCP","60","47742  >  80 [SYN] Seq=0 Win=512 Len=0"
"25261","0.278228","11.0.0.210","10.42.0.2","TCP","60","47743  >  80 [SYN] Seq=0 Win=512 Len=0"
"25262","0.278237","11.0.0.210","10.42.0.2","TCP","60","47745  >  80 [SYN] Seq=0 Win=512 Len=0"
"25263","0.278245","11.0.0.210","10.42.0.2","TCP","60","47746  >  80 [SYN] Seq=0 Win=512 Len=0"
"25264","0.278253","11.0.0.210","10.42.0.2","TCP","60","47747  >  80 [SYN] Seq=0 Win=512 Len=0"
"25265","0.278282","11.0.0.210","10.42.0.2","TCP","60","47784  >  80 [SYN] Seq=0 Win=512 Len=0"
"25266","0.278292","11.0.0.210","10.42.0.2","TCP","60","47748  >  80 [SYN] Seq=0 Win=512 Len=0"
"25267","0.278301","11.0.0.210","10.42.0.2","TCP","60","47749  >  80 [SYN] Seq=0 Win=512 Len=0"
"25268","0.278310","11.0.0.210","10.42.0.2","TCP","60","47750  >  80 [SYN] Seq=0 Win=512 Len=0"
"25269","0.278326","11.0.0.210","10.42.0.2","TCP","60","47751  >  80 [SYN] Seq=0 Win=512 Len=0"
"25270","0.278336","11.0.0.210","10.42.0.2","TCP","60","47752  >  80 [SYN] Seq=0 Win=512 Len=0"
"25271","0.278344","11.0.0.210","10.42.0.2","TCP","60","47753  >  80 [SYN] Seq=0 Win=512 Len=0"
"25272","0.278353","11.0.0.210","10.42.0.2","TCP","60","47754  >  80 [SYN] Seq=0 Win=512 Len=0"
"25273","0.278362","11.0.0.210","10.42.0.2","TCP","60","47755  >  80 [SYN] Seq=0 Win=512 Len=0"
"25274","0.278370","11.0.0.210","10.42.0.2","TCP","60","47756  >  80 [SYN] Seq=0 Win=512 Len=0"
"25275","0.278379","11.0.0.210","10.42.0.2","TCP","60","47757  >  80 [SYN] Seq=0 Win=512 Len=0"
"25276","0.278387","11.0.0.210","10.42.0.2","TCP","60","47758  >  80 [SYN] Seq=0 Win=512 Len=0"
"25277","0.278396","11.0.0.210","10.42.0.2","TCP","60","47759  >  80 [SYN] Seq=0 Win=512 Len=0"
"25278","0.278405","11.0.0.210","10.42.0.2","TCP","60","47760  >  80 [SYN] Seq=0 Win=512 Len=0"
"25279","0.278413","11.0.0.210","10.42.0.2","TCP","60","47761  >  80 [SYN] Seq=0 Win=512 Len=0"
"25280","0.278422","11.0.0.210","10.42.0.2","TCP","60","47763  >  80 [SYN] Seq=0 Win=512 Len=0"
"25281","0.278452","11.0.0.210","10.42.0.2","TCP","60","47764  >  80 [SYN] Seq=0 Win=512 Len=0"
"25282","0.278460","11.0.0.210","10.42.0.2","TCP","60","47765  >  80 [SYN] Seq=0 Win=512 Len=0"
"25283","0.278469","11.0.0.210","10.42.0.2","TCP","60","47847  >  80 [SYN] Seq=0 Win=512 Len=0"
"25284","0.278477","11.0.0.210","10.42.0.2","TCP","60","47766  >  80 [SYN] Seq=0 Win=512 Len=0"
"25285","0.278496","11.0.0.210","10.42.0.2","TCP","60","47767  >  80 [SYN] Seq=0 Win=512 Len=0"
"25286","0.278506","11.0.0.210","10.42.0.2","TCP","60","47768  >  80 [SYN] Seq=0 Win=512 Len=0"
"25287","0.278514","11.0.0.210","10.42.0.2","TCP","60","47769  >  80 [SYN] Seq=0 Win=512 Len=0"
"25288","0.278523","11.0.0.210","10.42.0.2","TCP","60","47770  >  80 [SYN] Seq=0 Win=512 Len=0"
"25289","0.278530","11.0.0.210","10.42.0.2","TCP","60","47772  >  80 [SYN] Seq=0 Win=512 Len=0"
"25290","0.278539","11.0.0.210","10.42.0.2","TCP","60","47773  >  80 [SYN] Seq=0 Win=512 Len=0"
"25291","0.278548","11.0.0.210","10.42.0.2","TCP","60","47774  >  80 [SYN] Seq=0 Win=512 Len=0"
"25292","0.278555","11.0.0.210","10.42.0.2","TCP","60","47775  >  80 [SYN] Seq=0 Win=512 Len=0"
"25293","0.278564","11.0.0.210","10.42.0.2","TCP","60","47776  >  80 [SYN] Seq=0 Win=512 Len=0"
"25294","0.278574","11.0.0.210","10.42.0.2","TCP","60","47777  >  80 [SYN] Seq=0 Win=512 Len=0"
"25295","0.278581","11.0.0.210","10.42.0.2","TCP","60","47778  >  80 [SYN] Seq=0 Win=512 Len=0"
"25296","0.278591","11.0.0.210","10.42.0.2","TCP","60","47779  >  80 [SYN] Seq=0 Win=512 Len=0"
"25297","0.278619","11.0.0.210","10.42.0.2","TCP","60","47780  >  80 [SYN] Seq=0 Win=512 Len=0"
"25298","0.278632","11.0.0.210","10.42.0.2","TCP","60","47781  >  80 [SYN] Seq=0 Win=512 Len=0"
"25299","0.278643","11.0.0.210","10.42.0.2","TCP","60","47782  >  80 [SYN] Seq=0 Win=512 Len=0"
"25300","0.278661","11.0.0.210","10.42.0.2","TCP","60","47783  >  80 [SYN] Seq=0 Win=512 Len=0"
"25301","0.278671","11.0.0.210","10.42.0.2","TCP","60","47785  >  80 [SYN] Seq=0 Win=512 Len=0"
"25302","0.278678","11.0.0.210","10.42.0.2","TCP","60","47786  >  80 [SYN] Seq=0 Win=512 Len=0"
"25303","0.278687","11.0.0.210","10.42.0.2","TCP","60","47787  >  80 [SYN] Seq=0 Win=512 Len=0"
"25304","0.278696","11.0.0.210","10.42.0.2","TCP","60","47788  >  80 [SYN] Seq=0 Win=512 Len=0"
"25305","0.278703","11.0.0.210","10.42.0.2","TCP","60","47856  >  80 [SYN] Seq=0 Win=512 Len=0"
"25306","0.278713","11.0.0.210","10.42.0.2","TCP","60","47857  >  80 [SYN] Seq=0 Win=512 Len=0"
"25307","0.278722","11.0.0.210","10.42.0.2","TCP","60","47789  >  80 [SYN] Seq=0 Win=512 Len=0"
"25308","0.278729","11.0.0.210","10.42.0.2","TCP","60","47790  >  80 [SYN] Seq=0 Win=512 Len=0"
"25309","0.278738","11.0.0.210","10.42.0.2","TCP","60","47791  >  80 [SYN] Seq=0 Win=512 Len=0"
"25310","0.278746","11.0.0.210","10.42.0.2","TCP","60","47793  >  80 [SYN] Seq=0 Win=512 Len=0"
"25311","0.278756","11.0.0.210","10.42.0.2","TCP","60","47794  >  80 [SYN] Seq=0 Win=512 Len=0"
"25312","0.278765","11.0.0.210","10.42.0.2","TCP","60","47795  >  80 [SYN] Seq=0 Win=512 Len=0"
"25313","0.278795","11.0.0.210","10.42.0.2","TCP","60","47796  >  80 [SYN] Seq=0 Win=512 Len=0"
"25314","0.278804","11.0.0.210","10.42.0.2","TCP","60","47797  >  80 [SYN] Seq=0 Win=512 Len=0"
"25315","0.278812","11.0.0.210","10.42.0.2","TCP","60","47798  >  80 [SYN] Seq=0 Win=512 Len=0"
"25316","0.278820","11.0.0.210","10.42.0.2","TCP","60","47799  >  80 [SYN] Seq=0 Win=512 Len=0"
"25317","0.278837","11.0.0.210","10.42.0.2","TCP","60","47801  >  80 [SYN] Seq=0 Win=512 Len=0"
"25318","0.278845","11.0.0.210","10.42.0.2","TCP","60","47802  >  80 [SYN] Seq=0 Win=512 Len=0"
"25319","0.278854","11.0.0.210","10.42.0.2","TCP","60","47803  >  80 [SYN] Seq=0 Win=512 Len=0"
"25320","0.278863","11.0.0.210","10.42.0.2","TCP","60","47804  >  80 [SYN] Seq=0 Win=512 Len=0"
"25321","0.278871","11.0.0.210","10.42.0.2","TCP","60","47805  >  80 [SYN] Seq=0 Win=512 Len=0"
"25322","0.278880","11.0.0.210","10.42.0.2","TCP","60","47807  >  80 [SYN] Seq=0 Win=512 Len=0"
"25323","0.278888","11.0.0.210","10.42.0.2","TCP","60","47842  >  80 [SYN] Seq=0 Win=512 Len=0"
"25324","0.278897","11.0.0.210","10.42.0.2","TCP","60","47808  >  80 [SYN] Seq=0 Win=512 Len=0"
"25325","0.278907","11.0.0.210","10.42.0.2","TCP","60","47809  >  80 [SYN] Seq=0 Win=512 Len=0"
"25326","0.278915","11.0.0.210","10.42.0.2","TCP","60","47810  >  80 [SYN] Seq=0 Win=512 Len=0"
"25327","0.278924","11.0.0.210","10.42.0.2","TCP","60","47811  >  80 [SYN] Seq=0 Win=512 Len=0"
"25328","0.278932","11.0.0.210","10.42.0.2","TCP","60","47812  >  80 [SYN] Seq=0 Win=512 Len=0"
"25329","0.278962","11.0.0.210","10.42.0.2","TCP","60","47813  >  80 [SYN] Seq=0 Win=512 Len=0"
"25330","0.278973","11.0.0.210","10.42.0.2","TCP","60","47814  >  80 [SYN] Seq=0 Win=512 Len=0"
"25331","0.278981","11.0.0.210","10.42.0.2","TCP","60","47815  >  80 [SYN] Seq=0 Win=512 Len=0"
"25332","0.278990","11.0.0.210","10.42.0.2","TCP","60","47816  >  80 [SYN] Seq=0 Win=512 Len=0"
"25333","0.279007","11.0.0.210","10.42.0.2","TCP","60","47817  >  80 [SYN] Seq=0 Win=512 Len=0"
"25334","0.279015","11.0.0.210","10.42.0.2","TCP","60","47818  >  80 [SYN] Seq=0 Win=512 Len=0"
"25335","0.279024","11.0.0.210","10.42.0.2","TCP","60","47819  >  80 [SYN] Seq=0 Win=512 Len=0"
"25336","0.279032","11.0.0.210","10.42.0.2","TCP","60","47820  >  80 [SYN] Seq=0 Win=512 Len=0"
"25337","0.279041","11.0.0.210","10.42.0.2","TCP","60","47821  >  80 [SYN] Seq=0 Win=512 Len=0"
"25338","0.279050","11.0.0.210","10.42.0.2","TCP","60","47822  >  80 [SYN] Seq=0 Win=512 Len=0"
"25339","0.279058","11.0.0.210","10.42.0.2","TCP","60","47823  >  80 [SYN] Seq=0 Win=512 Len=0"
"25340","0.279067","11.0.0.210","10.42.0.2","TCP","60","47824  >  80 [SYN] Seq=0 Win=512 Len=0"
"25341","0.279075","11.0.0.210","10.42.0.2","TCP","60","47825  >  80 [SYN] Seq=0 Win=512 Len=0"
"25342","0.279083","11.0.0.210","10.42.0.2","TCP","60","47826  >  80 [SYN] Seq=0 Win=512 Len=0"
"25343","0.279092","11.0.0.210","10.42.0.2","TCP","60","47828  >  80 [SYN] Seq=0 Win=512 Len=0"
"25344","0.279100","11.0.0.210","10.42.0.2","TCP","60","47829  >  80 [SYN] Seq=0 Win=512 Len=0"
"25345","0.279130","11.0.0.210","10.42.0.2","TCP","60","47830  >  80 [SYN] Seq=0 Win=512 Len=0"
"25346","0.279140","11.0.0.210","10.42.0.2","TCP","60","47831  >  80 [SYN] Seq=0 Win=512 Len=0"
"25347","0.279150","11.0.0.210","10.42.0.2","TCP","60","47832  >  80 [SYN] Seq=0 Win=512 Len=0"
"25348","0.279160","11.0.0.210","10.42.0.2","TCP","60","47833  >  80 [SYN] Seq=0 Win=512 Len=0"
"25349","0.279178","11.0.0.210","10.42.0.2","TCP","60","47902  >  80 [SYN] Seq=0 Win=512 Len=0"
"25350","0.279187","11.0.0.210","10.42.0.2","TCP","60","47835  >  80 [SYN] Seq=0 Win=512 Len=0"
"25351","0.279196","11.0.0.210","10.42.0.2","TCP","60","47836  >  80 [SYN] Seq=0 Win=512 Len=0"
"25352","0.279204","11.0.0.210","10.42.0.2","TCP","60","47837  >  80 [SYN] Seq=0 Win=512 Len=0"
"25353","0.279213","11.0.0.210","10.42.0.2","TCP","60","47838  >  80 [SYN] Seq=0 Win=512 Len=0"
"25354","0.279221","11.0.0.210","10.42.0.2","TCP","60","47840  >  80 [SYN] Seq=0 Win=512 Len=0"
"25355","0.279229","11.0.0.210","10.42.0.2","TCP","60","47841  >  80 [SYN] Seq=0 Win=512 Len=0"
"25356","0.279239","11.0.0.210","10.42.0.2","TCP","60","47843  >  80 [SYN] Seq=0 Win=512 Len=0"
"25357","0.279246","11.0.0.210","10.42.0.2","TCP","60","47844  >  80 [SYN] Seq=0 Win=512 Len=0"
"25358","0.279255","11.0.0.210","10.42.0.2","TCP","60","47845  >  80 [SYN] Seq=0 Win=512 Len=0"
"25359","0.279281","11.0.0.210","10.42.0.2","TCP","60","47846  >  80 [SYN] Seq=0 Win=512 Len=0"
"25360","0.279289","11.0.0.210","10.42.0.2","TCP","60","47936  >  80 [SYN] Seq=0 Win=512 Len=0"
"25361","0.279322","11.0.0.210","10.42.0.2","TCP","60","47848  >  80 [SYN] Seq=0 Win=512 Len=0"
"25362","0.279330","11.0.0.210","10.42.0.2","TCP","60","47849  >  80 [SYN] Seq=0 Win=512 Len=0"
"25363","0.279339","11.0.0.210","10.42.0.2","TCP","60","47851  >  80 [SYN] Seq=0 Win=512 Len=0"
"25364","0.279350","11.0.0.210","10.42.0.2","TCP","60","47858  >  80 [SYN] Seq=0 Win=512 Len=0"
"25365","0.279367","11.0.0.210","10.42.0.2","TCP","60","47862  >  80 [SYN] Seq=0 Win=512 Len=0"
"25366","0.279376","11.0.0.210","10.42.0.2","TCP","60","47852  >  80 [SYN] Seq=0 Win=512 Len=0"
"25367","0.279384","11.0.0.210","10.42.0.2","TCP","60","47853  >  80 [SYN] Seq=0 Win=512 Len=0"
"25368","0.279392","11.0.0.210","10.42.0.2","TCP","60","47908  >  80 [SYN] Seq=0 Win=512 Len=0"
"25369","0.279402","11.0.0.210","10.42.0.2","TCP","60","47854  >  80 [SYN] Seq=0 Win=512 Len=0"
"25370","0.279409","11.0.0.210","10.42.0.2","TCP","60","47855  >  80 [SYN] Seq=0 Win=512 Len=0"
"25371","0.279419","11.0.0.210","10.42.0.2","TCP","60","47859  >  80 [SYN] Seq=0 Win=512 Len=0"
"25372","0.279428","11.0.0.210","10.42.0.2","TCP","60","47860  >  80 [SYN] Seq=0 Win=512 Len=0"
"25373","0.279435","11.0.0.210","10.42.0.2","TCP","60","47861  >  80 [SYN] Seq=0 Win=512 Len=0"
"25374","0.279444","11.0.0.210","10.42.0.2","TCP","60","47863  >  80 [SYN] Seq=0 Win=512 Len=0"
"25375","0.279452","11.0.0.210","10.42.0.2","TCP","60","47864  >  80 [SYN] Seq=0 Win=512 Len=0"
"25376","0.279461","11.0.0.210","10.42.0.2","TCP","60","47865  >  80 [SYN] Seq=0 Win=512 Len=0"
"25377","0.279492","11.0.0.210","10.42.0.2","TCP","60","47866  >  80 [SYN] Seq=0 Win=512 Len=0"
"25378","0.279501","11.0.0.210","10.42.0.2","TCP","60","47867  >  80 [SYN] Seq=0 Win=512 Len=0"
"25379","0.279511","11.0.0.210","10.42.0.2","TCP","60","47869  >  80 [SYN] Seq=0 Win=512 Len=0"
"25380","0.279519","11.0.0.210","10.42.0.2","TCP","60","47870  >  80 [SYN] Seq=0 Win=512 Len=0"
"25381","0.279537","11.0.0.210","10.42.0.2","TCP","60","47871  >  80 [SYN] Seq=0 Win=512 Len=0"
"25382","0.279547","11.0.0.210","10.42.0.2","TCP","60","47872  >  80 [SYN] Seq=0 Win=512 Len=0"
"25383","0.279554","11.0.0.210","10.42.0.2","TCP","60","47873  >  80 [SYN] Seq=0 Win=512 Len=0"
"25384","0.279563","11.0.0.210","10.42.0.2","TCP","60","47874  >  80 [SYN] Seq=0 Win=512 Len=0"
"25385","0.279573","11.0.0.210","10.42.0.2","TCP","60","47875  >  80 [SYN] Seq=0 Win=512 Len=0"
"25386","0.279581","11.0.0.210","10.42.0.2","TCP","60","48044  >  80 [SYN] Seq=0 Win=512 Len=0"
"25387","0.279590","11.0.0.210","10.42.0.2","TCP","60","47876  >  80 [SYN] Seq=0 Win=512 Len=0"
"25388","0.279597","11.0.0.210","10.42.0.2","TCP","60","47877  >  80 [SYN] Seq=0 Win=512 Len=0"
"25389","0.279606","11.0.0.210","10.42.0.2","TCP","60","47878  >  80 [SYN] Seq=0 Win=512 Len=0"
"25390","0.279615","11.0.0.210","10.42.0.2","TCP","60","47879  >  80 [SYN] Seq=0 Win=512 Len=0"
"25391","0.279623","11.0.0.210","10.42.0.2","TCP","60","47880  >  80 [SYN] Seq=0 Win=512 Len=0"
"25392","0.279632","11.0.0.210","10.42.0.2","TCP","60","47881  >  80 [SYN] Seq=0 Win=512 Len=0"
"25393","0.279659","11.0.0.210","10.42.0.2","TCP","60","47882  >  80 [SYN] Seq=0 Win=512 Len=0"
"25394","0.279668","11.0.0.210","10.42.0.2","TCP","60","47883  >  80 [SYN] Seq=0 Win=512 Len=0"
"25395","0.279679","11.0.0.210","10.42.0.2","TCP","60","47884  >  80 [SYN] Seq=0 Win=512 Len=0"
"25396","0.279687","11.0.0.210","10.42.0.2","TCP","60","47885  >  80 [SYN] Seq=0 Win=512 Len=0"
"25397","0.279705","11.0.0.210","10.42.0.2","TCP","60","47886  >  80 [SYN] Seq=0 Win=512 Len=0"
"25398","0.279714","11.0.0.210","10.42.0.2","TCP","60","47887  >  80 [SYN] Seq=0 Win=512 Len=0"
"25399","0.279722","11.0.0.210","10.42.0.2","TCP","60","47888  >  80 [SYN] Seq=0 Win=512 Len=0"
"25400","0.279731","11.0.0.210","10.42.0.2","TCP","60","47889  >  80 [SYN] Seq=0 Win=512 Len=0"
"25401","0.279739","11.0.0.210","10.42.0.2","TCP","60","47890  >  80 [SYN] Seq=0 Win=512 Len=0"
"25402","0.279748","11.0.0.210","10.42.0.2","TCP","60","47983  >  80 [SYN] Seq=0 Win=512 Len=0"
"25403","0.279757","11.0.0.210","10.42.0.2","TCP","60","47891  >  80 [SYN] Seq=0 Win=512 Len=0"
"25404","0.279765","11.0.0.210","10.42.0.2","TCP","60","47922  >  80 [SYN] Seq=0 Win=512 Len=0"
"25405","0.279774","11.0.0.210","10.42.0.2","TCP","60","48014  >  80 [SYN] Seq=0 Win=512 Len=0"
"25406","0.279781","11.0.0.210","10.42.0.2","TCP","60","47892  >  80 [SYN] Seq=0 Win=512 Len=0"
"25407","0.279790","11.0.0.210","10.42.0.2","TCP","60","47893  >  80 [SYN] Seq=0 Win=512 Len=0"
"25408","0.279799","11.0.0.210","10.42.0.2","TCP","60","48042  >  80 [SYN] Seq=0 Win=512 Len=0"
"25409","0.279828","11.0.0.210","10.42.0.2","TCP","60","47894  >  80 [SYN] Seq=0 Win=512 Len=0"
"25410","0.279837","11.0.0.210","10.42.0.2","TCP","60","47895  >  80 [SYN] Seq=0 Win=512 Len=0"
"25411","0.279846","11.0.0.210","10.42.0.2","TCP","60","47896  >  80 [SYN] Seq=0 Win=512 Len=0"
"25412","0.279854","11.0.0.210","10.42.0.2","TCP","60","47897  >  80 [SYN] Seq=0 Win=512 Len=0"
"25413","0.279871","11.0.0.210","10.42.0.2","TCP","60","47898  >  80 [SYN] Seq=0 Win=512 Len=0"
"25414","0.279880","11.0.0.210","10.42.0.2","TCP","60","47899  >  80 [SYN] Seq=0 Win=512 Len=0"
"25415","0.279889","11.0.0.210","10.42.0.2","TCP","60","47900  >  80 [SYN] Seq=0 Win=512 Len=0"
"25416","0.279898","11.0.0.210","10.42.0.2","TCP","60","47901  >  80 [SYN] Seq=0 Win=512 Len=0"
"25417","0.279906","11.0.0.210","10.42.0.2","TCP","60","47903  >  80 [SYN] Seq=0 Win=512 Len=0"
"25418","0.279915","11.0.0.210","10.42.0.2","TCP","60","48040  >  80 [SYN] Seq=0 Win=512 Len=0"
"25419","0.279923","11.0.0.210","10.42.0.2","TCP","60","47904  >  80 [SYN] Seq=0 Win=512 Len=0"
"25420","0.279932","11.0.0.210","10.42.0.2","TCP","60","47905  >  80 [SYN] Seq=0 Win=512 Len=0"
"25421","0.279941","11.0.0.210","10.42.0.2","TCP","60","47906  >  80 [SYN] Seq=0 Win=512 Len=0"
"25422","0.279949","11.0.0.210","10.42.0.2","TCP","60","47907  >  80 [SYN] Seq=0 Win=512 Len=0"
"25423","0.279958","11.0.0.210","10.42.0.2","TCP","60","47909  >  80 [SYN] Seq=0 Win=512 Len=0"
"25424","0.279967","11.0.0.210","10.42.0.2","TCP","60","47910  >  80 [SYN] Seq=0 Win=512 Len=0"
"25425","0.279995","11.0.0.210","10.42.0.2","TCP","60","48030  >  80 [SYN] Seq=0 Win=512 Len=0"
"25426","0.280004","11.0.0.210","10.42.0.2","TCP","60","47911  >  80 [SYN] Seq=0 Win=512 Len=0"
"25427","0.280014","11.0.0.210","10.42.0.2","TCP","60","47912  >  80 [SYN] Seq=0 Win=512 Len=0"
"25428","0.280024","11.0.0.210","10.42.0.2","TCP","60","47913  >  80 [SYN] Seq=0 Win=512 Len=0"
"25429","0.280041","11.0.0.210","10.42.0.2","TCP","60","47914  >  80 [SYN] Seq=0 Win=512 Len=0"
"25430","0.280050","11.0.0.210","10.42.0.2","TCP","60","47915  >  80 [SYN] Seq=0 Win=512 Len=0"
"25431","0.280059","11.0.0.210","10.42.0.2","TCP","60","47916  >  80 [SYN] Seq=0 Win=512 Len=0"
"25432","0.280067","11.0.0.210","10.42.0.2","TCP","60","47917  >  80 [SYN] Seq=0 Win=512 Len=0"
"25433","0.280075","11.0.0.210","10.42.0.2","TCP","60","47918  >  80 [SYN] Seq=0 Win=512 Len=0"
"25434","0.280084","11.0.0.210","10.42.0.2","TCP","60","47919  >  80 [SYN] Seq=0 Win=512 Len=0"
"25435","0.280092","11.0.0.210","10.42.0.2","TCP","60","47920  >  80 [SYN] Seq=0 Win=512 Len=0"
"25436","0.280101","11.0.0.210","10.42.0.2","TCP","60","48052  >  80 [SYN] Seq=0 Win=512 Len=0"
"25437","0.280110","11.0.0.210","10.42.0.2","TCP","60","47921  >  80 [SYN] Seq=0 Win=512 Len=0"
"25438","0.280118","11.0.0.210","10.42.0.2","TCP","60","47923  >  80 [SYN] Seq=0 Win=512 Len=0"
"25439","0.280127","11.0.0.210","10.42.0.2","TCP","60","47924  >  80 [SYN] Seq=0 Win=512 Len=0"
"25440","0.280135","11.0.0.210","10.42.0.2","TCP","60","47925  >  80 [SYN] Seq=0 Win=512 Len=0"
"25441","0.280164","11.0.0.210","10.42.0.2","TCP","60","47926  >  80 [SYN] Seq=0 Win=512 Len=0"
"25442","0.280175","11.0.0.210","10.42.0.2","TCP","60","47927  >  80 [SYN] Seq=0 Win=512 Len=0"
"25443","0.280183","11.0.0.210","10.42.0.2","TCP","60","47928  >  80 [SYN] Seq=0 Win=512 Len=0"
"25444","0.280194","11.0.0.210","10.42.0.2","TCP","60","47929  >  80 [SYN] Seq=0 Win=512 Len=0"
